investment_code,CODIGO_UNICO,NUM_ANIO,COD_MES,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,SEC_EJEC,DES_UEP
2234754,2234754,2017,0,0.0,48000,14000,0.0,0.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2018,4,6321.01,0,0,6321.01,6321.01,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2018,5,800.0,0,0,800.0,800.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2018,6,1272.46,0,0,1272.46,1272.46,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2018,7,4047.4,0,0,4047.4,4047.4,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2018,0,0.0,15000,0,0.0,0.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2019,5,27230.7,0,0,27230.7,27230.7,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2019,6,17293.68,0,0,17293.68,17293.68,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2019,7,3353.0,0,0,3353.0,3353.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2019,8,0.0,0,0,585.0,585.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2019,0,0.0,55000,0,0.0,0.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2020,11,9297.48,0,0,9297.48,9297.48,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2020,12,20128.46,0,0,20128.46,20128.46,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2020,0,0.0,29427,0,0.0,0.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2021,4,0.0,0,0,3500.0,0.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2021,5,3500.0,0,0,0.0,3500.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2021,0,0.0,3500,0,0.0,0.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2234754,2234754,2022,0,0.0,597,35000,0.0,0.0,301364,MUNICIPALIDAD DISTRITAL DE SANGALLAYA
2131121,2131121,2011,1,126940.0,0,0,0.0,126940.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2011,3,0.0,0,0,0.0,253880.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2011,4,101740.0,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2011,6,152140.0,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2011,9,0.0,0,0,0.0,182574.02,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2011,12,182574.02,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2011,0,0.0,1152446,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2012,3,0.0,0,0,97087.15,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2012,4,0.0,0,0,547723.0,644809.22,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2012,7,365148.04,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2012,0,0.0,644811,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2013,6,182574.02,0,0,182574.02,182574.02,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2013,0,0.0,250537,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2014,2,67961.01,0,0,67961.01,67961.01,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2014,5,0.0,0,0,4703476.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2014,6,0.0,0,0,609877.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2014,11,3301518.99,0,0,2804007.57,3950919.08,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2014,12,3761996.69,0,0,-158982.86,3112596.9,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2014,0,0.0,7131478,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,1,103819.93,0,0,9144301.15,1331422.95,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,2,687324.37,0,0,-2643072.0,543638.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,3,811791.17,0,0,299210.4,299210.4,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,4,813822.37,0,0,0.0,4261931.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,5,349676.8,0,0,2592836.0,349676.8,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,6,762392.13,0,0,-28073.0,2564763.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,7,2243813.9,0,0,28073.0,2158147.59,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,8,832083.59,0,0,944452.4,921725.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,9,963599.99,0,0,-2080589.6,-2079953.7,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,10,901189.94,0,0,2289424.86,2080589.72,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,11,547175.99,0,0,0.0,547175.99,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,12,891813.98,0,0,-64986.71,-14822.21,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2015,0,0.0,10485577,14146775,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,1,58565.59,0,0,893651.0,892451.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,2,17944.5,0,0,149940.0,17944.5,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,3,0.0,0,0,107156.5,149940.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,5,0.0,0,0,9600.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,6,0.0,0,0,0.0,9600.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,7,4800.0,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,8,3600.0,0,0,-811740.91,-817140.91,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,9,0.0,0,0,393528.8,5400.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,10,1200.0,0,0,-600.0,-600.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,11,1200.0,0,0,-168354.11,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,12,232295.4,0,0,79955.4,79955.4,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2016,0,0.0,741536,2195043,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,2,0.0,0,0,3174394.85,183592.85,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,3,299080.06,0,0,0.0,2990800.69,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,4,598160.12,0,0,0.0,598160.12,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,5,302281.52,0,0,0.0,271682.72,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,6,510608.49,0,0,153379.0,478989.72,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,7,233824.18,0,0,0.0,203225.38,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,8,586675.38,0,0,0.0,125334.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,9,353343.76,0,0,0.0,338044.36,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,11,141541.83,0,0,-26946.31,1100.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,12,307848.04,0,0,73229.31,63134.67,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2017,0,0.0,3374057,4471083,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2018,2,0.0,0,0,334493.67,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2018,3,0.0,0,0,243800.0,334493.67,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2018,4,30566.49,0,0,0.0,30566.49,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2018,5,334493.67,0,0,0.0,140880.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2018,7,0.0,0,0,461385.6,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2018,10,140880.0,0,0,0.0,229058.11,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2018,12,229058.11,0,0,-304681.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2018,0,0.0,765719,260519,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2019,7,0.0,0,0,156888.9,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2019,8,0.0,0,0,5973.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2019,9,0.0,0,0,60090.0,62480.43,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2019,10,3705.99,0,0,-3582.57,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2019,12,156153.54,0,0,-51485.4,97379.1,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2019,0,0.0,211346,204117,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2020,2,0.0,0,0,227625.78,227217.9,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2020,6,0.0,0,0,16452.0,407.88,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2020,8,0.0,0,0,21922.68,16452.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2020,9,175504.53,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2020,11,3595.07,0,0,0.0,3595.07,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2020,12,75624.06,0,0,-11276.8,7050.81,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2020,0,0.0,254725,365513,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2021,4,1442.59,0,0,44207.01,1442.59,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2021,5,5231.25,0,0,1882518.17,1882518.17,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2021,7,2241.97,0,0,-42764.42,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2021,0,0.0,351078,47317,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2022,0,0.0,0,18328,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2023,4,0.0,0,0,174597.2,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2023,8,44784.18,0,0,27247.62,44784.18,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2023,9,0.0,0,0,48799.26,76046.88,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2023,10,29062.22,0,0,-40269.92,18691.2,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2023,11,19737.04,0,0,0.0,18691.2,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2023,12,116790.72,0,0,0.0,70851.9,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2023,0,0.0,210376,2502912,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2024,3,27258.0,0,0,38940.0,38940.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2024,5,28959.64,0,0,73157.07,73157.07,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2024,6,11682.0,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2024,7,19297.43,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2024,0,0.0,154984,2361684,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2025,2,108664.26,0,0,108664.26,108664.26,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2025,6,0.0,0,0,52500.0,40500.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2025,7,9000.0,0,0,13500.0,25500.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2025,8,22000.0,0,0,42700.0,42700.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2025,9,26000.0,0,0,34500.0,21000.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2025,10,4500.0,0,0,22500.0,36000.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2025,11,34500.0,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2025,12,69700.0,0,0,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2131121,2131121,2025,0,0.0,274365,2342480,0.0,0.0,1253,M.E.-PROGRAMA NACIONAL DE INFRAESTRUCTURA  EDUCATIVA
2705730,2705730,2025,9,0.0,0,0,15000.0,0.0,301631,MUNICIPALIDAD DISTRITAL DE SAN GABAN
2705730,2705730,2025,0,0.0,15000,0,0.0,0.0,301631,MUNICIPALIDAD DISTRITAL DE SAN GABAN
2705730,2705730,2026,3,0.0,0,0,26000.0,0.0,301631,MUNICIPALIDAD DISTRITAL DE SAN GABAN
2705730,2705730,2026,0,0.0,26000,0,0.0,0.0,301631,MUNICIPALIDAD DISTRITAL DE SAN GABAN
2694850,2694850,2025,6,0.0,0,0,6500.0,4000.0,301747,MUNICIPALIDAD DISTRITAL DE SHAMBOYACU
2694850,2694850,2025,7,500.0,0,0,73170.0,75670.0,301747,MUNICIPALIDAD DISTRITAL DE SHAMBOYACU
2694850,2694850,2025,8,78670.0,0,0,0.0,0.0,301747,MUNICIPALIDAD DISTRITAL DE SHAMBOYACU
2694850,2694850,2025,0,0.0,79670,0,0.0,0.0,301747,MUNICIPALIDAD DISTRITAL DE SHAMBOYACU
2534303,2534303,2021,12,0.0,0,0,3400.0,3400.0,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2021,0,0.0,3473,0,0.0,0.0,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,4,5526.7,0,0,9603.42,9126.7,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,5,15991.25,0,0,19867.85,20316.25,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,6,8589.0,0,0,165650.48,61320.9,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,7,114026.23,0,0,26632.1,130961.68,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,8,25240.27,0,0,15775.27,775.27,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,9,6927.35,0,0,0.0,15000.0,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,10,25000.46,0,0,9046.38,9046.38,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,11,36700.0,0,0,3500.0,3500.0,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,12,6450.0,0,0,0.0,0.0,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2022,0,0.0,255003,0,0.0,0.0,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2534303,2534303,2023,0,0.0,3500,0,0.0,0.0,301793,MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE - LOCUMBA
2120785,2120785,2011,3,212506.36,0,0,0.0,212506.36,300682,MUNICIPALIDAD DISTRITAL DE VENTANILLA
2120785,2120785,2011,4,220260.21,0,0,0.0,220260.21,300682,MUNICIPALIDAD DISTRITAL DE VENTANILLA
2120785,2120785,2011,5,56390.45,0,0,0.0,56390.45,300682,MUNICIPALIDAD DISTRITAL DE VENTANILLA
2120785,2120785,2011,6,27802.64,0,0,0.0,27802.64,300682,MUNICIPALIDAD DISTRITAL DE VENTANILLA
2120785,2120785,2011,0,0.0,517037,528155,0.0,0.0,300682,MUNICIPALIDAD DISTRITAL DE VENTANILLA
2120785,2120785,2017,0,0.0,6000,0,0.0,0.0,300682,MUNICIPALIDAD DISTRITAL DE VENTANILLA
2088863,2088863,2009,2,27046.69,0,0,0.0,27046.69,300842,MUNICIPALIDAD PROVINCIAL DE CHURCAMPA
2088863,2088863,2009,4,20418.84,0,0,0.0,20418.84,300842,MUNICIPALIDAD PROVINCIAL DE CHURCAMPA
2088863,2088863,2009,7,20040.72,0,0,0.0,20040.72,300842,MUNICIPALIDAD PROVINCIAL DE CHURCAMPA
2088863,2088863,2009,0,0.0,80850,0,0.0,0.0,300842,MUNICIPALIDAD PROVINCIAL DE CHURCAMPA
2657839,2657839,2024,12,0.0,0,0,23750.0,23750.0,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2024,0,0.0,315485,0,0.0,0.0,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2025,1,0.0,0,0,23750.0,23750.0,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2025,2,156527.0,0,0,227395.63,227395.63,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2025,3,51336.32,0,0,25668.16,25668.16,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2025,4,40190.96,0,0,16500.96,16500.96,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2025,5,29751.32,0,0,0.0,14379.0,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2025,6,17424.72,0,0,17424.72,17424.72,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2025,8,3208.33,0,0,0.0,0.0,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2025,9,1800.0,0,0,0.0,0.0,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2657839,2657839,2025,0,0.0,308006,0,0.0,0.0,301297,MUNICIPALIDAD DISTRITAL DE SUPE
2132774,2132774,2011,2,7523.0,0,0,0.0,7523.0,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,3,2452.0,0,0,0.0,2431.0,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,4,863.0,0,0,0.0,863.0,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,5,28652.4,0,0,0.0,28652.4,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,6,2642.5,0,0,0.0,2642.5,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,7,1800.0,0,0,0.0,1800.0,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,8,3498.0,0,0,0.0,3498.0,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,9,-21.0,0,0,0.0,0.0,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,10,1162.0,0,0,0.0,1162.0,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,11,2800.0,0,0,0.0,2800.0,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,12,4651.5,0,0,0.0,4651.5,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2132774,2132774,2011,0,0.0,57144,0,0.0,0.0,300546,MUNICIPALIDAD DISTRITAL DE INDEPENDENCIA
2513814,2513814,2023,8,0.0,0,0,102860.6,0.0,300787,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA
2513814,2513814,2023,0,0.0,103804,103804,0.0,0.0,300787,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA
2513814,2513814,2024,8,0.0,0,0,92575.0,0.0,300787,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA
2513814,2513814,2024,9,27772.36,0,0,0.0,92575.0,300787,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA
2513814,2513814,2024,12,27772.36,0,0,0.0,27773.64,300787,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA
2513814,2513814,2024,0,0.0,55546,0,0.0,0.0,300787,MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA
2459555,2459555,2019,11,0.0,0,0,5000.0,0.0,301073,MUNICIPALIDAD DISTRITAL DE PACA
2459555,2459555,2019,12,65816.32,0,0,79858.0,66862.32,301073,MUNICIPALIDAD DISTRITAL DE PACA
2459555,2459555,2019,0,0.0,85465,0,0.0,0.0,301073,MUNICIPALIDAD DISTRITAL DE PACA
2459555,2459555,2020,2,13640.0,0,0,14500.0,13640.0,301073,MUNICIPALIDAD DISTRITAL DE PACA
2459555,2459555,2020,3,755.2,0,0,0.0,755.2,301073,MUNICIPALIDAD DISTRITAL DE PACA
2459555,2459555,2020,0,0.0,14500,0,0.0,0.0,301073,MUNICIPALIDAD DISTRITAL DE PACA
2459555,2459555,2021,2,0.0,0,0,2500.0,0.0,301073,MUNICIPALIDAD DISTRITAL DE PACA
2459555,2459555,2021,3,2500.0,0,0,0.0,2500.0,301073,MUNICIPALIDAD DISTRITAL DE PACA
2459555,2459555,2021,9,3304.0,0,0,3304.0,3304.0,301073,MUNICIPALIDAD DISTRITAL DE PACA
2459555,2459555,2021,0,0.0,5804,0,0.0,0.0,301073,MUNICIPALIDAD DISTRITAL DE PACA
2552669,2552669,2022,7,32818.2,0,0,58210.35,32818.2,300484,MUNICIPALIDAD DISTRITAL DE CHIPAO
2552669,2552669,2022,11,4600.0,0,0,0.0,4600.0,300484,MUNICIPALIDAD DISTRITAL DE CHIPAO
2552669,2552669,2022,0,0.0,58211,0,0.0,0.0,300484,MUNICIPALIDAD DISTRITAL DE CHIPAO
2645720,2645720,2024,8,0.0,0,0,38640.0,0.0,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO
2645720,2645720,2024,9,0.0,0,0,0.0,38640.0,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO
2645720,2645720,2024,12,38640.0,0,0,0.0,0.0,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO
2645720,2645720,2024,0,0.0,46202,0,0.0,0.0,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO
2645720,2645720,2025,7,7835.22,0,0,7835.22,7835.22,300684,MUNICIPALIDAD PROVINCIAL DEL CUZCO
