investment_code,CODIGO_UNICO,NUM_ANIO,COD_MES,MTO_DEVEN,MTO_CERT,MTO_COMPROM
2091539,2091539,2010,3,1505.0,0.0,1505.0
2091539,2091539,2013,8,9710.1,9710.1,9710.1
2177789,2177789,2013,6,83174.78,18309.78,69009.78
2177789,2177789,2013,7,24329.76,8758.36,21689.76
2177789,2177789,2013,8,900.0,0.0,0.0
2177789,2177789,2013,12,-1.31,0.0,0.0
2480522,2480522,2020,11,20000.0,0.0,0.0
2480522,2480522,2022,3,10000.0,10000.0,10000.0
2480522,2480522,2022,8,37223.83,0.0,372238.26
2480522,2480522,2022,10,233346.98,0.0,149661.62
2480522,2480522,2022,12,65380.93,0.0,89724.03
2480522,2480522,2023,3,56966.42,56966.43,56966.42
2480522,2480522,2023,12,25038.06,25038.06,25038.06
2284684,2284684,2016,9,32000.0,100651.0,32000.0
2284684,2284684,2016,10,75510.3,83110.68,75510.3
2284684,2284684,2016,11,27520.95,-5265.68,27520.95
2284684,2284684,2016,12,42067.33,21740.0,42067.33
2321945,2321945,2016,10,8000.0,0.0,0.0
2321945,2321945,2017,2,127221.05,191357.67,191357.67
2321945,2321945,2017,4,71536.62,7400.0,7400.0
2321945,2321945,2017,8,765.43,765.43,765.43
2616404,2616404,2023,12,108558.32,136098.61,108558.32
2647097,2647097,2024,10,33000.0,0.0,0.0
2530482,2530482,2024,12,246200.0,3941361.79,3941361.79
2530482,2530482,2025,2,3695161.79,3695161.79,3695161.79
2530482,2530482,2025,6,3962308.35,3962308.35,3962308.35
2165074,2165074,2012,12,84098.62,84107.01,84107.01
2165074,2165074,2013,2,189219.87,189219.87,189219.87
2165074,2165074,2013,3,9000.0,9000.0,9000.0
2165074,2165074,2013,8,32510.92,32510.92,32510.92
2527652,2527652,2021,11,15000.0,0.0,15000.0
2527652,2527652,2024,10,10000.0,10000.0,10000.0
2715454,2715454,2026,2,42500.0,0.0,42500.0
2423388,2423388,2018,7,8750.0,12500.0,8750.0
2423388,2423388,2018,8,3750.0,0.0,3750.0
2423388,2423388,2020,7,10000.0,0.0,12500.0
2423388,2423388,2023,7,7906.0,0.0,39530.0
2423388,2423388,2023,9,11859.0,0.0,0.0
2451776,2451776,2019,8,55893.8,155755.56,67893.8
2451776,2451776,2019,9,122550.76,48509.0,117550.76
2451776,2451776,2019,10,39141.0,3800.0,34141.0
2451776,2451776,2019,11,2000.0,0.0,0.0
2451776,2451776,2019,12,4598.9,5000.0,5000.0
2451776,2451776,2021,8,14932.0,0.0,14932.0
2451776,2451776,2021,12,-0.84,0.0,0.0
2692290,2692290,2025,8,26922.56,52562.0,45562.0
2692290,2692290,2025,9,22457.19,6991.0,12950.89
2692290,2692290,2025,10,4990.0,0.0,0.0
2692290,2692290,2026,1,8551.66,28200.0,28200.0
2692290,2692290,2026,2,15135.59,14675.0,14675.0
2692290,2692290,2026,3,26508.87,3516677.0,32677.0
2432844,2432844,2021,9,2000.0,26500.0,2000.0
2432844,2432844,2021,11,8561.5,401645.83,244823.83
2432844,2432844,2021,12,288197.43,55790.77,119734.8
2432844,2432844,2022,1,45825.0,61877.75,45825.0
2432844,2432844,2022,2,97849.7,132812.75,104167.7
2432844,2432844,2022,3,12407.31,8679.17,6089.31
2432844,2432844,2022,5,39176.6,71096.35,73433.92
2432844,2432844,2022,6,53481.98,5581.3,20519.59
2432844,2432844,2022,8,43117.26,43117.26,43117.26
2432844,2432844,2022,9,67004.56,137339.06,67004.56
2432844,2432844,2022,10,79958.06,22210.06,79958.06
2432844,2432844,2022,11,32069.56,29468.06,32069.56
2432844,2432844,2022,12,50367.68,23938.95,49072.75
2335614,2335614,2017,4,2524.4,2524.4,2524.4
2335614,2335614,2017,5,2000.0,2000.0,2000.0
2335614,2335614,2017,7,520.0,0.0,0.0
2335614,2335614,2017,8,2900.0,1300.0,1300.0
2335614,2335614,2017,9,-197.0,0.0,-197.0
2335614,2335614,2019,9,3735.37,3735.37,3735.37
2335614,2335614,2019,10,8679.53,20054.96,19504.96
2335614,2335614,2019,11,11853.12,1424.72,1424.72
2335614,2335614,2019,12,229730.43,324483.83,290121.78
2335614,2335614,2020,2,213656.67,217249.87,163688.55
2335614,2335614,2020,3,31469.19,31036.96,32944.96
2335614,2335614,2020,4,164737.8,164433.59,164433.59
2335614,2335614,2020,5,7597.87,7077.2,7077.2
2335614,2335614,2020,6,35318.12,51073.93,31890.12
2335614,2335614,2020,7,57645.41,129963.08,146140.16
2335614,2335614,2020,8,70091.26,84020.46,82296.46
2335614,2335614,2020,9,149871.76,158366.87,146330.37
2335614,2335614,2020,10,116340.12,128527.62,123803.62
2335614,2335614,2020,11,127519.96,173754.22,181193.22
2335614,2335614,2020,12,186294.38,43829.54,56360.78
2335614,2335614,2021,2,7131.1,7131.1,-17411.97
2335614,2335614,2021,3,18781.17,21809.67,21809.67
2335614,2335614,2021,4,71744.95,84197.17,83697.17
2335614,2335614,2021,5,3970.72,236.0,470.82
2335614,2335614,2021,6,7843.87,29108.85,13864.05
2335614,2335614,2021,7,9901.18,23904.85,36349.65
2335614,2335614,2021,8,4458.81,12074.24,14874.24
2335614,2335614,2021,9,29777.77,43163.26,43163.26
2335614,2335614,2021,10,3887.99,9284.82,5950.0
2335614,2335614,2021,11,12370.0,12220.0,15820.0
2335614,2335614,2021,12,55079.33,12910.0,12910.0
2335614,2335614,2022,5,3212.31,3212.31,3212.31
2335614,2335614,2022,6,10897.85,10897.85,10897.85
2335614,2335614,2022,12,13037.53,893.86,13042.0
2335614,2335614,2023,6,12426.82,12426.82,12426.82
2335614,2335614,2023,8,196.77,196.77,196.77
2335614,2335614,2023,10,5522.96,6168.91,6168.91
2335614,2335614,2023,11,895.95,250.0,250.0
2335614,2335614,2025,11,4490.29,4490.29,4490.29
2335614,2335614,2025,12,21678.78,21678.78,21678.78
2610614,2610614,2023,12,38900.0,0.0,38900.0
2610614,2610614,2024,4,24000.0,0.0,0.0
2610614,2610614,2024,9,361867.33,0.0,4020749.0
2610614,2610614,2024,10,723734.66,-418075.67,-258075.67
2610614,2610614,2024,11,698715.27,34000.0,34000.0
2610614,2610614,2024,12,1241752.74,0.0,0.0
2610614,2610614,2025,2,367860.27,367860.27,367860.27
2610614,2610614,2025,5,105284.88,18719.33,18719.33
2610614,2610614,2025,8,-9289.69,0.0,-292347.87
2610614,2610614,2025,9,14400.0,-292347.87,0.0
2480722,2480722,2020,5,14000.0,0.0,0.0
2480722,2480722,2020,10,132348.65,0.0,34987.55
2480722,2480722,2020,11,139161.8,0.0,19750.0
2480722,2480722,2020,12,33164.99,0.0,1800.0
2480722,2480722,2021,3,13500.0,18500.0,17000.0
2508582,2508582,2022,12,35880.0,0.0,0.0
2547741,2547741,2022,7,33900.0,0.0,0.0
2547741,2547741,2023,11,7920.0,0.0,0.0
2329375,2329375,2017,11,15000.0,15000.0,15000.0
2167952,2167952,2013,7,17508.11,45495.78,41937.11
2167952,2167952,2013,8,26163.6,0.0,18247.5
2167952,2167952,2013,9,12793.16,12451.25,9670.92
2167952,2167952,2013,10,29836.76,14759.59,17223.59
2167952,2167952,2013,11,13025.0,13025.0,13500.17
2167952,2167952,2013,12,8724.19,10650.53,10650.53
2167952,2167952,2014,4,1528.5,0.0,0.0
2167952,2167952,2014,7,450.0,0.0,0.0
2167952,2167952,2015,9,2117.47,2117.47,2117.47
2167952,2167952,2017,5,2688.46,2781.16,2781.16
2058332,2058332,2009,1,156261.83,0.0,156261.83
2058332,2058332,2009,11,105840.71,0.0,105840.71
2058332,2058332,2009,12,16805.64,0.0,16805.64
2433564,2433564,2019,11,20213.0,0.0,20213.95
2433564,2433564,2019,12,-20213.0,0.0,0.0
2433564,2433564,2020,3,23713.95,256714.16,23713.95
2433564,2433564,2020,6,256714.16,34074.1,256714.16
2433564,2433564,2020,9,4995.28,-29078.82,4995.28
2433564,2433564,2020,11,31714.32,0.0,31714.32
2433564,2433564,2020,12,-5505.43,0.0,0.0
2433564,2433564,2022,3,29590.88,0.0,29590.88
2433564,2433564,2022,6,5504.48,0.0,5504.48
2433564,2433564,2022,12,-1000.0,0.0,0.0
2660367,2660367,2024,9,41000.0,41000.0,41000.0
2598839,2598839,2023,10,330434.86,211904.27,330434.86
2598839,2598839,2023,11,1155986.34,544955.0,1172486.34
2598839,2598839,2023,12,996159.87,777755.6,1104727.67
2598839,2598839,2024,3,249853.05,-0.2,260447.0
2598839,2598839,2024,4,184566.75,-18499.8,502973.95
2598839,2598839,2024,5,316220.84,540132.8,250725.0
2598839,2598839,2024,6,240746.6,188577.2,188578.0
2598839,2598839,2024,7,549846.03,16500.0,370779.28
2598839,2598839,2024,8,5500.0,-25056.73,-21269.96
2598839,2598839,2024,10,25466.67,5400.0,5400.0
2598839,2598839,2024,11,3600.0,0.0,0.0
2598839,2598839,2024,12,1800.0,0.0,0.0
2598839,2598839,2025,5,96365.87,0.0,102207.23
2504206,2504206,2020,12,63684.57,50014.09,65109.57
2504206,2504206,2021,3,1400.0,2800.0,1400.0
2504206,2504206,2022,12,1500.0,0.0,1500.0
2602332,2602332,2023,10,174172.01,197556.01,197556.01
2602332,2602332,2023,11,93915.66,158905.77,156815.77
2602332,2602332,2023,12,176479.67,126236.09,111794.58
2602332,2602332,2024,2,107754.69,386039.5,384127.5
2602332,2602332,2024,3,158372.39,242879.52,155815.33
2602332,2602332,2024,4,244585.21,77379.27,86191.11
2602332,2602332,2024,5,78276.23,69224.0,136574.0
2602332,2602332,2024,6,15292.68,16459.21,1459.21
2602332,2602332,2024,7,82703.54,183434.05,197051.66
2602332,2602332,2024,8,198865.93,28961.96,30342.96
2602332,2602332,2024,9,56339.08,62790.34,56339.08
2602332,2602332,2024,10,114993.24,80405.61,85128.94
2602332,2602332,2024,11,32437.33,31565.11,44995.83
2602332,2602332,2024,12,77454.94,59919.94,59919.94
2602332,2602332,2025,2,4532.92,8348.0,4532.92
2602332,2602332,2025,3,23307.32,25509.81,25509.81
2602332,2602332,2025,4,64069.58,106364.88,106364.88
2602332,2602332,2025,5,45389.55,14896.96,14896.96
2602332,2602332,2025,6,77761.95,75265.04,79080.12
2602332,2602332,2025,7,59455.42,294356.82,212161.22
2602332,2602332,2025,8,86309.59,153581.59,235777.19
2602332,2602332,2025,9,210192.66,85833.26,62833.26
2602332,2602332,2025,10,175574.56,81655.11,104655.11
2602332,2602332,2025,11,19460.49,5753.31,5753.31
2602332,2602332,2025,12,72600.0,0.0,0.0
2594822,2594822,2023,12,39000.0,0.0,0.0
2523347,2523347,2022,7,23882.26,23882.26,23882.26
2523347,2523347,2022,10,30851.47,0.0,30851.47
2523347,2523347,2022,12,266341.44,0.0,147346.4
2537519,2537519,2024,5,1546800.0,0.0,0.0
2537519,2537519,2024,12,459800.0,0.0,459800.0
2463306,2463306,2020,9,591.76,591.76,591.76
2463306,2463306,2020,11,-591.76,0.0,-591.76
2463306,2463306,2022,5,178.65,1778.65,1778.65
2463306,2463306,2022,6,13873.97,43152.87,29473.97
2463306,2463306,2022,7,23083.52,40970.72,49281.01
2463306,2463306,2022,8,110479.78,123397.42,114837.36
2463306,2463306,2022,9,19765.69,46312.09,53487.41
2463306,2463306,2022,10,78522.88,66402.09,63240.4
2463306,2463306,2022,11,25200.0,-6415.04,3500.0
2463306,2463306,2022,12,41504.63,29217.15,29217.15
2463306,2463306,2023,8,20595.43,20595.43,20595.43
2463306,2463306,2023,10,23948.17,23948.17,33948.17
2463306,2463306,2023,11,58876.33,60033.13,59595.63
2463306,2463306,2023,12,64086.66,32787.44,32586.66
2463306,2463306,2024,3,56499.61,62822.82,59999.61
2463306,2463306,2024,4,3717.09,0.0,2652.09
2463306,2463306,2024,5,814764.76,1043262.59,923377.26
2463306,2463306,2024,6,105209.88,44187.46,29564.78
2463306,2463306,2024,7,195540.9,224151.46,258956.55
2463306,2463306,2024,8,361410.56,333644.22,352541.65
2463306,2463306,2024,9,225988.18,128938.33,208144.85
2463306,2463306,2024,10,184869.53,235300.27,186749.53
2463306,2463306,2024,11,199572.6,242703.0,274163.0
2463306,2463306,2024,12,475230.54,342849.33,361389.33
2463306,2463306,2025,2,31268.78,28567.48,-12407.22
2463306,2463306,2025,3,198578.51,734168.4,491191.95
2463306,2463306,2025,4,194453.57,212230.21,179316.28
2463306,2463306,2025,5,485924.7,382294.15,592768.25
2463306,2463306,2025,6,139225.34,21848.17,63987.34
2463306,2463306,2025,7,272261.77,323752.66,325501.49
2463306,2463306,2025,8,588864.69,1208916.99,601978.99
2463306,2463306,2025,9,520906.26,465292.31,600703.33
2463306,2463306,2025,10,253501.5,102698.75,504411.31
2463306,2463306,2025,11,543268.13,-93692.94,38507.53
2463306,2463306,2025,12,323368.71,165545.78,165662.71
2463306,2463306,2026,1,1391.0,1391.0,1391.0
2463306,2463306,2026,2,5108.94,15561.08,11928.94
2463306,2463306,2026,3,167316.12,1067580.96,215842.8
2463306,2463306,2026,4,10824.57,16576.8,0.0
2292161,2292161,2015,10,14812.25,52176.0,14812.25
2292161,2292161,2015,11,2103.39,0.0,2103.39
2292161,2292161,2015,12,3644.27,0.0,3644.27
2292161,2292161,2016,1,2000.0,2000.0,2000.0
2292161,2292161,2016,2,6870.0,6870.0,6870.0
2292161,2292161,2016,4,6220.0,14739.0,14739.0
2292161,2292161,2016,5,10697.0,2178.0,2178.0
2234754,2234754,2013,9,292.0,292.0,292.0
2234754,2234754,2013,10,8000.0,8000.0,8000.0
2234754,2234754,2013,11,3000.0,3000.0,3000.0
2234754,2234754,2013,12,11000.0,11000.0,11000.0
2234754,2234754,2014,5,1000.0,1000.0,1000.0
2234754,2234754,2014,12,1000.0,1000.0,1000.0
2234754,2234754,2015,1,4720.0,4720.0,4720.0
2234754,2234754,2017,8,2721.1,2721.1,2721.1
2234754,2234754,2017,9,250.0,250.0,250.0
2234754,2234754,2018,4,6321.01,6321.01,6321.01
2234754,2234754,2018,5,800.0,800.0,800.0
2234754,2234754,2018,6,1272.46,1272.46,1272.46
2234754,2234754,2018,7,4047.4,4047.4,4047.4
2234754,2234754,2019,5,27230.7,27230.7,27230.7
2234754,2234754,2019,6,17293.68,17293.68,17293.68
2234754,2234754,2019,7,3353.0,3353.0,3353.0
2234754,2234754,2020,11,9297.48,9297.48,9297.48
2234754,2234754,2020,12,20128.46,20128.46,20128.46
2234754,2234754,2021,5,3500.0,0.0,3500.0
2131121,2131121,2011,1,126940.0,0.0,126940.0
2131121,2131121,2011,4,101740.0,0.0,0.0
2131121,2131121,2011,6,152140.0,0.0,0.0
2131121,2131121,2011,12,182574.02,0.0,0.0
2131121,2131121,2012,7,365148.04,0.0,0.0
2131121,2131121,2013,6,182574.02,182574.02,182574.02
2131121,2131121,2014,2,67961.01,67961.01,67961.01
2131121,2131121,2014,11,3301518.99,2804007.57,3950919.08
2131121,2131121,2014,12,3761996.69,-158982.86,3112596.9
2131121,2131121,2015,1,103819.93,9144301.15,1331422.95
2131121,2131121,2015,2,687324.37,-2643072.0,543638.0
2131121,2131121,2015,3,811791.17,299210.4,299210.4
2131121,2131121,2015,4,813822.37,0.0,4261931.0
2131121,2131121,2015,5,349676.8,2592836.0,349676.8
2131121,2131121,2015,6,762392.13,-28073.0,2564763.0
2131121,2131121,2015,7,2243813.9,28073.0,2158147.59
2131121,2131121,2015,8,832083.59,944452.4,921725.0
2131121,2131121,2015,9,963599.99,-2080589.6,-2079953.7
2131121,2131121,2015,10,901189.94,2289424.86,2080589.72
2131121,2131121,2015,11,547175.99,0.0,547175.99
2131121,2131121,2015,12,891813.98,-64986.71,-14822.21
2131121,2131121,2016,1,58565.59,893651.0,892451.0
2131121,2131121,2016,2,17944.5,149940.0,17944.5
2131121,2131121,2016,7,4800.0,0.0,0.0
2131121,2131121,2016,8,3600.0,-811740.91,-817140.91
2131121,2131121,2016,10,1200.0,-600.0,-600.0
2131121,2131121,2016,11,1200.0,-168354.11,0.0
2131121,2131121,2016,12,232295.4,79955.4,79955.4
2131121,2131121,2017,3,299080.06,0.0,2990800.69
2131121,2131121,2017,4,598160.12,0.0,598160.12
2131121,2131121,2017,5,302281.52,0.0,271682.72
2131121,2131121,2017,6,510608.49,153379.0,478989.72
2131121,2131121,2017,7,233824.18,0.0,203225.38
2131121,2131121,2017,8,586675.38,0.0,125334.0
2131121,2131121,2017,9,353343.76,0.0,338044.36
2131121,2131121,2017,11,141541.83,-26946.31,1100.0
2131121,2131121,2017,12,307848.04,73229.31,63134.67
2131121,2131121,2018,4,30566.49,0.0,30566.49
2131121,2131121,2018,5,334493.67,0.0,140880.0
2131121,2131121,2018,10,140880.0,0.0,229058.11
2131121,2131121,2018,12,229058.11,-304681.0,0.0
2131121,2131121,2019,10,3705.99,-3582.57,0.0
2131121,2131121,2019,12,156153.54,-51485.4,97379.1
2131121,2131121,2020,9,175504.53,0.0,0.0
2131121,2131121,2020,11,3595.07,0.0,3595.07
2131121,2131121,2020,12,75624.06,-11276.8,7050.81
2131121,2131121,2021,4,1442.59,44207.01,1442.59
2131121,2131121,2021,5,5231.25,1882518.17,1882518.17
2131121,2131121,2021,7,2241.97,-42764.42,0.0
2131121,2131121,2023,8,44784.18,27247.62,44784.18
2131121,2131121,2023,10,29062.22,-40269.92,18691.2
2131121,2131121,2023,11,19737.04,0.0,18691.2
2131121,2131121,2023,12,116790.72,0.0,70851.9
2131121,2131121,2024,3,27258.0,38940.0,38940.0
2131121,2131121,2024,5,28959.64,73157.07,73157.07
2131121,2131121,2024,6,11682.0,0.0,0.0
2131121,2131121,2024,7,19297.43,0.0,0.0
2131121,2131121,2025,2,108664.26,108664.26,108664.26
2131121,2131121,2025,7,9000.0,13500.0,25500.0
2131121,2131121,2025,8,22000.0,42700.0,42700.0
2131121,2131121,2025,9,26000.0,34500.0,21000.0
2131121,2131121,2025,10,4500.0,22500.0,36000.0
2131121,2131121,2025,11,34500.0,0.0,0.0
2131121,2131121,2025,12,69700.0,0.0,0.0
2694850,2694850,2025,7,500.0,73170.0,75670.0
2694850,2694850,2025,8,78670.0,0.0,0.0
2534303,2534303,2022,4,5526.7,9603.42,9126.7
2534303,2534303,2022,5,15991.25,19867.85,20316.25
2534303,2534303,2022,6,8589.0,165650.48,61320.9
2534303,2534303,2022,7,114026.23,26632.1,130961.68
2534303,2534303,2022,8,25240.27,15775.27,775.27
2534303,2534303,2022,9,6927.35,0.0,15000.0
2534303,2534303,2022,10,25000.46,9046.38,9046.38
2534303,2534303,2022,11,36700.0,3500.0,3500.0
2534303,2534303,2022,12,6450.0,0.0,0.0
2120785,2120785,2011,3,212506.36,0.0,212506.36
2120785,2120785,2011,4,220260.21,0.0,220260.21
2120785,2120785,2011,5,56390.45,0.0,56390.45
2120785,2120785,2011,6,27802.64,0.0,27802.64
2088863,2088863,2009,2,27046.69,0.0,27046.69
2088863,2088863,2009,4,20418.84,0.0,20418.84
2088863,2088863,2009,7,20040.72,0.0,20040.72
2657839,2657839,2025,2,156527.0,227395.63,227395.63
2657839,2657839,2025,3,51336.32,25668.16,25668.16
2657839,2657839,2025,4,40190.96,16500.96,16500.96
2657839,2657839,2025,5,29751.32,0.0,14379.0
2657839,2657839,2025,6,17424.72,17424.72,17424.72
2657839,2657839,2025,8,3208.33,0.0,0.0
2657839,2657839,2025,9,1800.0,0.0,0.0
2132774,2132774,2011,2,7523.0,0.0,7523.0
2132774,2132774,2011,3,2452.0,0.0,2431.0
2132774,2132774,2011,4,863.0,0.0,863.0
2132774,2132774,2011,5,28652.4,0.0,28652.4
2132774,2132774,2011,6,2642.5,0.0,2642.5
2132774,2132774,2011,7,1800.0,0.0,1800.0
2132774,2132774,2011,8,3498.0,0.0,3498.0
2132774,2132774,2011,9,-21.0,0.0,0.0
2132774,2132774,2011,10,1162.0,0.0,1162.0
2132774,2132774,2011,11,2800.0,0.0,2800.0
2132774,2132774,2011,12,4651.5,0.0,4651.5
2513814,2513814,2024,9,27772.36,0.0,92575.0
2513814,2513814,2024,12,27772.36,0.0,27773.64
2459555,2459555,2019,12,65816.32,79858.0,66862.32
2459555,2459555,2020,2,13640.0,14500.0,13640.0
2459555,2459555,2020,3,755.2,0.0,755.2
2459555,2459555,2021,3,2500.0,0.0,2500.0
2459555,2459555,2021,9,3304.0,3304.0,3304.0
2552669,2552669,2022,7,32818.2,58210.35,32818.2
2552669,2552669,2022,11,4600.0,0.0,4600.0
2645720,2645720,2024,12,38640.0,0.0,0.0
2645720,2645720,2025,7,7835.22,7835.22,7835.22
2645720,2645720,2025,8,83723.65,227090.58,140483.65
2645720,2645720,2025,9,271621.83,740132.01,287555.03
2645720,2645720,2025,10,262100.67,14227.11,244955.47
2645720,2645720,2025,11,148084.43,119069.88,164008.43
2645720,2645720,2025,12,204310.26,-111235.96,147446.27
2645720,2645720,2026,1,18402.52,148831.13,49831.13
2645720,2645720,2026,2,124210.16,96690.2,191781.55
2645720,2645720,2026,3,126115.85,251367.75,224516.35
2186605,2186605,2013,11,11000.0,11000.0,11000.0
2186605,2186605,2014,4,574565.87,574565.87,574565.87
2186605,2186605,2014,5,9900.0,9900.0,9900.0
2186605,2186605,2014,8,68746.54,69846.54,69846.54
2186605,2186605,2014,9,1100.0,0.0,1100.0
2186605,2186605,2014,12,11300.0,11300.0,11300.0
2508568,2508568,2021,9,30000.0,0.0,0.0
2508568,2508568,2023,6,376162.76,0.0,342707.9
2508568,2508568,2023,8,38304.49,83440.7,133840.62
2508568,2508568,2023,9,264840.31,-15324.27,0.0
2508568,2508568,2023,10,11193.6,0.0,0.0
2508568,2508568,2023,12,450.0,-17700.0,-300.0
2096327,2096327,2009,10,3646.82,0.0,3646.82
2096327,2096327,2009,11,2601.4,0.0,2601.4
2096327,2096327,2009,12,1351.0,0.0,1351.0
2333071,2333071,2017,2,5520.0,0.0,17710.0
2333071,2333071,2017,3,16510.0,0.0,4670.0
2333071,2333071,2017,5,3580.0,0.0,0.0
2713712,2713712,2025,12,42800.0,0.0,0.0
2457931,2457931,2019,11,26000.0,0.0,26000.0
2457931,2457931,2020,10,1000.0,1000.0,1000.0
2457931,2457931,2020,11,225914.06,0.0,324466.3
2457931,2457931,2020,12,96752.24,0.0,0.0
2457931,2457931,2021,10,3984.06,3984.06,3984.06
2502134,2502134,2024,3,246375.0,246375.0,246375.0
2502134,2502134,2024,5,131400.0,131400.0,131400.0
2502134,2502134,2024,6,16425.0,16425.0,16425.0
2502134,2502134,2024,9,49275.0,49275.0,49275.0
2502134,2502134,2025,3,49275.0,49275.0,49275.0
2502134,2502134,2025,9,164250.0,164250.0,164250.0
2703429,2703429,2025,10,40000.0,54000.0,54000.0
2703429,2703429,2025,12,6750.0,0.0,0.0
2703429,2703429,2026,1,43583.62,621713.62,43583.62
2703429,2703429,2026,2,12600.0,31100.0,31100.0
2703429,2703429,2026,3,15769.76,-5200.0,215400.0
2077176,2077176,2011,10,16083.4,0.0,16083.4
2077176,2077176,2011,11,50679.3,0.0,80550.9
2077176,2077176,2011,12,39312.6,0.0,9441.0
2190684,2190684,2014,8,10800.0,0.0,10800.0
2190684,2190684,2015,9,189537.0,200000.0,198137.0
2190684,2190684,2015,10,8600.0,0.0,0.0
2190684,2190684,2015,11,1000.0,0.0,1000.0
2190684,2190684,2015,12,148839.0,150000.0,149839.0
2190684,2190684,2017,5,97690.5,120000.0,114263.5
2190684,2190684,2017,6,900.0,0.0,-14358.0
2190684,2190684,2017,7,144166.0,419969.0,366801.0
2190684,2190684,2017,8,75130.0,0.0,20157.0
2190684,2190684,2017,9,95092.0,0.0,0.0
2190684,2190684,2017,10,72633.5,0.0,8648.5
2190684,2190684,2017,11,9330.0,0.0,1380.0
2190684,2190684,2017,12,24044.6,0.0,24044.6
2531249,2531249,2022,4,163044.43,0.0,163044.43
2531249,2531249,2022,5,90639.06,0.0,96009.06
2531249,2531249,2022,6,392858.84,0.0,387488.84
2531249,2531249,2022,7,289929.06,0.0,289929.06
2531249,2531249,2022,8,369313.17,1990585.0,369313.17
2531249,2531249,2022,9,569324.69,912585.0,569324.69
2531249,2531249,2022,10,664924.62,0.0,664924.62
2531249,2531249,2022,11,611132.98,0.0,611132.98
2531249,2531249,2022,12,788346.04,0.0,2127323.15
2531249,2531249,2023,4,430405.82,723042.55,430405.82
2531249,2531249,2023,6,406007.7,0.0,393477.7
2531249,2531249,2023,7,501078.46,0.0,501078.46
2531249,2531249,2024,10,344492.04,0.0,344492.04
2185145,2185145,2013,10,102569.04,106500.0,102569.04
2185145,2185145,2013,11,47311.0,48298.0,47311.0
2185145,2185145,2013,12,174593.19,234549.0,176143.19
2185145,2185145,2014,1,23166.8,197291.0,23720.8
2185145,2185145,2014,2,58981.0,-71900.0,58981.0
2185145,2185145,2014,3,17178.8,4544.0,18440.3
2185145,2185145,2014,4,9260.0,10700.0,7998.5
2185145,2185145,2014,5,3591.0,55000.0,4551.0
2185145,2185145,2014,6,53097.16,-12482.5,44397.16
2185145,2185145,2014,7,17337.0,9319.58,17337.0
2185145,2185145,2014,8,15050.0,6486.88,15050.0
2185145,2185145,2014,9,260.5,0.0,260.5
2185145,2185145,2014,10,-120.0,0.0,0.0
2185145,2185145,2014,12,57794.91,71838.62,65940.91
2147126,2147126,2011,12,36088.1,0.0,36088.1
2147126,2147126,2012,2,9623.86,765002.0,146243.86
2147126,2147126,2012,3,34226.27,-183123.89,44226.27
2147126,2147126,2012,4,201637.6,-1191.07,352990.38
2147126,2147126,2012,5,92842.13,-5774.35,76408.07
2147126,2147126,2012,6,92942.33,0.0,101770.0
2147126,2147126,2012,7,130855.89,1136.0,29566.0
2147126,2147126,2012,8,41135.0,23035.89,30070.0
2147126,2147126,2012,9,7672.0,19770.0,19320.0
2147126,2147126,2012,10,84778.26,415099.88,108614.85
2147126,2147126,2012,11,109194.81,63326.35,88816.38
2147126,2147126,2012,12,165249.29,0.0,99255.0
2569808,2569808,2023,11,126703.68,63447.68,30179.68
2569808,2569808,2023,12,416756.68,440644.78,452091.76
2569808,2569808,2024,1,106768.01,735668.08,106768.01
2569808,2569808,2024,2,293665.67,167681.92,300027.67
2569808,2569808,2024,3,308219.59,562259.38,408028.81
2569808,2569808,2024,4,367921.85,88705.79,312397.63
2569808,2569808,2024,5,275190.44,89920.41,238123.44
2569808,2569808,2024,6,182404.7,10000.0,176824.7
2569808,2569808,2024,7,200842.61,236804.61,199509.28
2569808,2569808,2024,8,210311.67,158746.8,219771.14
2569808,2569808,2024,9,52960.07,60847.7,88933.61
2569808,2569808,2024,10,260897.15,232932.91,245655.82
2569808,2569808,2024,11,182325.73,293470.09,162207.38
2569808,2569808,2024,12,242124.31,57230.0,225384.31
2569808,2569808,2025,1,40261.36,59031.36,40261.36
2569808,2569808,2025,2,139099.24,152435.92,150724.63
2569808,2569808,2025,3,133879.04,275983.65,202333.65
2569808,2569808,2025,4,191440.89,138512.89,213512.89
2569808,2569808,2025,5,175311.63,140463.63,140463.63
2569808,2569808,2025,6,105907.99,98342.7,98703.99
2569808,2569808,2025,7,144154.88,105784.88,124554.88
2569808,2569808,2025,8,127533.57,93359.57,93359.57
2569808,2569808,2025,9,112592.33,204291.33,204291.33
2569808,2569808,2025,10,171114.66,125789.66,125789.66
2569808,2569808,2025,11,133864.16,117344.16,117344.16
2569808,2569808,2025,12,101107.23,64927.23,64927.23
2569808,2569808,2026,1,16479.26,16479.26,16479.26
2569808,2569808,2026,2,42834.12,97475.12,93475.12
2569808,2569808,2026,3,97221.03,48780.03,52780.03
2268799,2268799,2017,7,12881.0,0.0,0.0
2708377,2708377,2025,10,15000.0,178351.5,22500.0
2708377,2708377,2025,11,147253.51,0.01,155747.51
2708377,2708377,2025,12,15994.0,0.0,0.0
2701241,2701241,2026,3,40000.0,17600.0,417600.0
2205798,2205798,2014,3,11000.0,11000.0,11000.0
2205798,2205798,2014,8,5281.32,187520.34,196180.23
