investment_code,CODIGO_UNICO,NUM_ANIO,MTO_DEVEN,MTO_PIM,MTO_PIA,MTO_CERT,MTO_COMPROM,COD_ESPECIFICA,DES_ESPECIFICA
2352536,2352536,2019,18850.0,18850,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2352536,2352536,2019,0.0,14200,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2352536,2352536,2021,4221.69,4223,0,0.0,4221.69,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2705952,2705952,2025,0.0,214818,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2705952,2705952,2026,311285.33,400450,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2705952,2705952,2026,7773.0,10000,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2129102,2129102,2011,111089.94,112095,0,0.0,0.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2129102,2129102,2011,6000.0,6000,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2530397,2530397,2022,69000.01,118638,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2530397,2530397,2023,53933.0,62234,0,53933.0,53933.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2530397,2530397,2023,13402.4,52500,0,8833.0,8833.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2530397,2530397,2024,0.0,69400,1181990,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2530397,2530397,2024,8500.0,13000,0,6000.0,8500.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2530397,2530397,2026,0.0,46400,1000000,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2380177,2380177,2017,69722.63,85042,0,85041.58,69722.63,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2380177,2380177,2018,649.38,650,0,0.0,0.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2380177,2380177,2018,546447.95,1008728,0,712238.61,570070.15,2.6.71.6,OTRAS INVERSIONES INTANGIBLES
2380177,2380177,2018,3657.23,3658,0,0.0,3657.23,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2380177,2380177,2018,5507.89,8000,0,8000.0,5507.89,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2380177,2380177,2019,906860.43,1541642,850627,1244449.86,923243.13,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2380177,2380177,2019,4700.0,4700,0,4700.0,4700.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2380177,2380177,2019,62439.32,63794,0,61789.32,62439.32,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2380177,2380177,2021,2981.46,2982,0,0.0,2981.46,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2380177,2380177,2021,33175.91,33416,0,32725.91,33175.91,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2380177,2380177,2022,0.0,21890,0,0.0,0.0,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2453855,2453855,2021,1302006.71,1617576,0,1369534.66,1369534.66,2.6.22.2,INSTALACIONES EDUCATIVAS
2453855,2453855,2021,104003.98,114234,0,11934.91,11934.91,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2453855,2453855,2022,123052.58,304486,0,123052.58,123052.58,2.6.22.2,INSTALACIONES EDUCATIVAS
2453855,2453855,2022,26312.61,26313,0,11650.71,21312.61,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2453855,2453855,2023,0.0,33157,33157,0.0,0.0,2.6.22.2,INSTALACIONES EDUCATIVAS
2478143,2478143,2021,220920.67,220922,0,126922.0,157881.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2478143,2478143,2022,154280.94,157743,0,55967.4,117759.6,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2478143,2478143,2025,0.0,4249,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2575737,2575737,2023,654415.6,790750,0,610805.27,631879.1,2.6.22.1,EDIFICIOS ADMINISTRATIVOS
2575737,2575737,2023,14400.0,14400,0,14400.0,14400.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2575737,2575737,2023,25000.0,25000,0,0.0,25000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2575737,2575737,2024,179103.5,181115,0,57838.0,59838.0,2.6.22.1,EDIFICIOS ADMINISTRATIVOS
2575737,2575737,2024,16210.0,16210,0,0.0,0.0,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2089085,2089085,2009,82316.2,107963,0,0.0,0.0,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2089085,2089085,2010,97440.41,97442,100000,0.0,0.0,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2089085,2089085,2010,2200.0,2200,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2098259,2098259,2010,0.0,253585,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2098259,2098259,2011,278846.92,281757,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2098259,2098259,2012,41006.75,41007,0,40996.75,40996.75,2.6.23.2,INFRAESTRUCTURA VIAL
2510026,2510026,2021,0.0,26000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2510026,2510026,2022,581909.06,581910,0,0.0,0.0,2.6.23.4,INFRAESTRUCTURA AGRICOLA
2510026,2510026,2022,26000.0,26000,0,0.0,6000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2510026,2510026,2022,33120.0,36800,0,0.0,36800.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2510026,2510026,2023,45894.43,45895,0,0.0,0.0,2.6.23.4,INFRAESTRUCTURA AGRICOLA
2178042,2178042,2013,211980.5,211981,0,0.0,211980.5,2.6.23.2,INFRAESTRUCTURA VIAL
2178042,2178042,2013,9554.27,9556,0,0.0,9554.27,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2178042,2178042,2013,4206.0,8000,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2178042,2178042,2014,1600.0,3794,0,1600.0,1600.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2405435,2405435,2018,614503.1,616043,0,615503.1,614503.1,2.6.71.6,OTRAS INVERSIONES INTANGIBLES
2405435,2405435,2019,18952.0,18953,128095,16744.5,18952.0,2.6.71.6,OTRAS INVERSIONES INTANGIBLES
2114198,2114198,2010,126506.45,126507,0,0.0,0.0,2.6.22.3,INSTALACIONES MEDICAS
2084942,2084942,2011,0.0,810066,779939,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2084942,2084942,2011,0.0,30692,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2084942,2084942,2012,625452.05,810066,0,126245.38,625452.05,2.6.23.5,AGUA Y SANEAMIENTO
2084942,2084942,2012,10300.0,30692,0,10300.0,10300.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2084942,2084942,2013,33271.82,201005,0,33271.82,33271.82,2.6.23.5,AGUA Y SANEAMIENTO
2084942,2084942,2013,4000.0,4000,0,4000.0,4000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2084942,2084942,2014,103607.51,103608,0,10360.75,103607.51,2.6.23.5,AGUA Y SANEAMIENTO
2084942,2084942,2014,8000.0,8000,0,8000.0,8000.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2084942,2084942,2019,0.0,15000,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2632443,2632443,2024,15000.0,15000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2187659,2187659,2014,899017.23,1698836,0,939957.61,939957.61,2.6.22.2,INSTALACIONES EDUCATIVAS
2187659,2187659,2014,48000.0,150000,0,64000.0,64000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2187659,2187659,2015,898318.77,900329,0,898318.77,898318.77,2.6.22.2,INSTALACIONES EDUCATIVAS
2155238,2155238,2012,612653.12,751465,0,672152.41,672152.41,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2155238,2155238,2012,2300.0,2380,0,0.0,0.0,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2155238,2155238,2012,2900.0,4600,0,2100.0,2100.0,2.6.32.7,ADQUISICION DE EQUIPO Y MOBILIARIO DE DEPORTE Y RECREACION
2155238,2155238,2012,1195.0,1650,0,920.0,920.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2155238,2155238,2012,9000.0,9800,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2155238,2155238,2012,13479.83,27163,0,13480.32,13480.32,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2155238,2155238,2013,40581.72,40584,0,38881.72,38881.72,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2155238,2155238,2013,0.0,6791,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2155238,2155238,2014,424.72,425,0,424.72,424.72,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2155238,2155238,2018,6500.0,6500,0,6500.0,6500.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2147383,2147383,2011,5361875.14,5852496,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2147383,2147383,2012,2759697.0,2759697,0,1876697.0,2726697.0,2.6.23.2,INFRAESTRUCTURA VIAL
2393130,2393130,2017,5000.0,13845,0,5000.0,5000.0,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2393130,2393130,2017,32000.0,32000,0,32000.0,32000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2393130,2393130,2018,400.0,400,0,0.0,0.0,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2393130,2393130,2018,5672721.7,14153945,0,0.0,7459113.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2393130,2393130,2018,158844.0,423801,0,18400.0,18400.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2393130,2393130,2019,7249962.68,9007705,0,6659515.25,8647692.16,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2393130,2393130,2019,226356.35,312010,0,55000.35,305356.35,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2393130,2393130,2021,648826.76,648827,0,0.0,0.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2393130,2393130,2021,8408.06,8409,0,8409.0,8408.06,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2423812,2423812,2018,161839.3,200000,0,157467.11,161479.3,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2423812,2423812,2018,10000.0,10000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2332327,2332327,2016,31000.0,31000,0,31000.0,31000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2288190,2288190,2015,367291.05,367293,0,367291.05,367291.05,2.6.23.2,INFRAESTRUCTURA VIAL
2288190,2288190,2015,11500.0,11500,0,11500.0,11500.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2288190,2288190,2017,0.0,300000,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2288190,2288190,2018,0.0,679,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2517100,2517100,2021,10554.0,35185,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2452682,2452682,2019,0.0,33000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2452682,2452682,2021,33000.0,33000,2860710,33000.0,33000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2452682,2452682,2023,43200.0,216000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2452682,2452682,2024,0.0,172800,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2588741,2588741,2023,95549.98,95550,0,70550.0,95549.98,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2588741,2588741,2024,25000.0,238244,328281,56000.0,56000.0,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2588741,2588741,2025,750905.67,754268,534497,639615.18,639615.18,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2024482,2024482,2009,0.0,22000,0,0.0,0.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2024482,2024482,2010,0.0,22000,0,0.0,0.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2627291,2627291,2024,0.0,39500,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2520366,2520366,2021,32221.89,86000,0,86000.0,67318.25,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2520366,2520366,2022,2293283.71,2642000,0,2231999.8,2251018.74,2.6.23.2,INFRAESTRUCTURA VIAL
2520366,2520366,2022,35000.0,35097,0,0.0,35000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2520366,2520366,2022,177039.41,210500,0,163200.0,166390.91,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2520366,2520366,2023,2023986.41,2331969,34702,2203588.0,2089040.23,2.6.23.2,INFRAESTRUCTURA VIAL
2520366,2520366,2023,4550.0,4550,0,0.0,4550.0,2.6.32.1,PARA OFICINA
2520366,2520366,2023,9000.0,9000,0,0.0,9000.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2520366,2520366,2023,489345.39,635421,0,488048.63,567134.93,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2520366,2520366,2024,1226603.22,1386721,0,805756.61,1152790.23,2.6.23.2,INFRAESTRUCTURA VIAL
2520366,2520366,2024,422400.97,585821,45000,348214.3,376964.37,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2520366,2520366,2025,1605693.62,1618897,0,1410559.08,1441930.52,2.6.23.2,INFRAESTRUCTURA VIAL
2520366,2520366,2025,19500.0,20800,0,0.0,0.0,2.6.32.3,ADQUISICION DE EQUIPOS INFORMATICOS Y DE COMUNICACIONES
2520366,2520366,2025,39998.0,39998,0,39998.0,39998.0,2.6.32.7,ADQUISICION DE EQUIPO Y MOBILIARIO DE DEPORTE Y RECREACION
2520366,2520366,2025,5900.0,6962,0,0.0,0.0,2.6.32.9,ADQUISICION DE MAQUINARIA Y EQUIPO DIVERSOS
2520366,2520366,2025,494194.37,592019,50000,462475.32,488541.46,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2520366,2520366,2026,13579.79,208585,60408,18585.0,18585.0,2.6.23.2,INFRAESTRUCTURA VIAL
2520366,2520366,2026,104215.25,159936,0,75300.0,114300.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2292641,2292641,2017,153504.17,175055,0,0.0,175054.63,2.6.22.6,OTROS EDIFICIOS O UNIDADES NO RESIDENCIALES
2292641,2292641,2017,7015.2,8000,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2292641,2292641,2018,21550.43,21551,0,0.0,0.0,2.6.22.6,OTROS EDIFICIOS O UNIDADES NO RESIDENCIALES
2292641,2292641,2018,984.8,985,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2468986,2468986,2022,245847.3,310050,0,-2.01,309950.0,2.6.23.5,AGUA Y SANEAMIENTO
2468986,2468986,2023,0.0,54158,0,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2468986,2468986,2024,0.0,19080,19080,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2468986,2468986,2025,0.0,63841,63841,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2421180,2421180,2018,180600.0,180600,0,0.0,180600.0,2.6.23.5,AGUA Y SANEAMIENTO
2421180,2421180,2018,18000.0,18000,0,18000.0,18000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2421180,2421180,2018,10000.0,10000,0,0.0,10000.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2244494,2244494,2015,368712.17,368823,0,0.0,0.0,2.6.23.2,INFRAESTRUCTURA VIAL
2244494,2244494,2015,11200.0,11201,0,11200.0,11200.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2466120,2466120,2019,0.0,150000,0,0.0,0.0,2.6.22.2,INSTALACIONES EDUCATIVAS
2466120,2466120,2019,0.0,7000,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2466120,2466120,2022,175505.22,180765,0,84130.8,143305.22,2.6.22.2,INSTALACIONES EDUCATIVAS
2099747,2099747,2010,1022541.69,1022855,0,0.0,0.0,2.6.23.4,INFRAESTRUCTURA AGRICOLA
2324520,2324520,2018,31500.0,31500,0,31500.0,31500.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2324520,2324520,2019,8360.76,8361,0,8360.76,8360.76,2.6.23.5,AGUA Y SANEAMIENTO
2324520,2324520,2021,469384.19,469385,0,469384.2,469384.2,2.6.23.5,AGUA Y SANEAMIENTO
2324520,2324520,2021,34150.0,34150,0,34150.0,34150.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2596184,2596184,2023,0.0,50000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2596184,2596184,2024,0.0,98000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2596184,2596184,2025,17640.0,88200,0,0.0,88200.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2596184,2596184,2026,0.0,88200,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2154473,2154473,2012,22879.75,41198,0,32879.75,22879.75,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2154473,2154473,2013,0.0,9319,0,0.0,0.0,2.6.22.4,INSTALACIONES SOCIALES Y CULTURALES
2338438,2338438,2023,39000.0,39000,0,39000.0,39000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2338438,2338438,2024,55922.4,60923,0,-5000.0,55922.4,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2338438,2338438,2025,0.0,2000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2338438,2338438,2026,0.0,2500000,2500000,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2338438,2338438,2026,0.0,2000,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2309952,2309952,2016,0.0,4699756,0,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2309952,2309952,2016,0.0,88298,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2309952,2309952,2017,8321643.59,10458054,0,4628843.04,8321643.59,2.6.23.5,AGUA Y SANEAMIENTO
2309952,2309952,2017,32000.0,32000,0,7000.0,7000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2309952,2309952,2017,170720.83,625400,0,274612.0,180000.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2309952,2309952,2018,2259183.28,2473808,0,887316.07,2469783.28,2.6.23.5,AGUA Y SANEAMIENTO
2309952,2309952,2018,56216.52,56217,0,56216.52,56216.52,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2309952,2309952,2018,147401.36,180253,0,947870.84,180251.66,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2309952,2309952,2022,167567.83,11122055,0,0.0,11022849.48,2.6.23.5,AGUA Y SANEAMIENTO
2309952,2309952,2022,0.0,301755,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2309952,2309952,2023,45824.38,11562855,0,69602.65,69602.65,2.6.23.5,AGUA Y SANEAMIENTO
2309952,2309952,2024,0.0,6823916,0,0.0,0.0,2.6.23.5,AGUA Y SANEAMIENTO
2309952,2309952,2025,8576645.0,8576645,1300913,8263840.27,8576645.0,2.6.23.5,AGUA Y SANEAMIENTO
2309952,2309952,2026,804730.29,3611205,3611205,3611203.0,2963475.59,2.6.23.5,AGUA Y SANEAMIENTO
2684431,2684431,2025,6000.0,6000,0,6000.0,6000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2323343,2323343,2016,31500.0,31500,0,31500.0,31500.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2642432,2642432,2024,605283.64,783344,0,0.0,783343.42,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2642432,2642432,2024,35000.0,35000,0,0.0,35000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2642432,2642432,2024,30882.54,39167,0,0.0,39167.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2642432,2642432,2025,165685.78,175806,0,165685.78,165685.78,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2642432,2642432,2025,8284.46,8285,0,8284.63,8284.63,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2642432,2642432,2026,10113.23,10121,0,10113.23,10113.23,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2131115,2131115,2011,307174.0,307174,0,0.0,0.0,2.6.61.99,OTROS
2131115,2131115,2011,125096.38,500386,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2131115,2131115,2011,0.0,36176,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2012,250192.76,375290,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2131115,2131115,2012,0.0,85279,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2013,125096.36,125097,0,125097.0,125096.36,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2131115,2131115,2013,0.0,59696,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2014,2256739.3,2256740,0,-626871.33,2256740.0,2.6.22.2,INSTALACIONES EDUCATIVAS
2131115,2131115,2014,59695.02,59696,0,59695.02,59695.02,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2015,6557480.95,6788044,5064756,6614716.31,7757480.95,2.6.22.2,INSTALACIONES EDUCATIVAS
2131115,2131115,2015,537688.6,540818,546571,537688.6,537688.6,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2016,245595.5,245596,0,651929.4,0.0,2.6.22.2,INSTALACIONES EDUCATIVAS
2131115,2131115,2016,151776.0,151776,394345,0.0,0.0,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131115,2131115,2016,7031.96,7033,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2131115,2131115,2016,39600.0,166245,0,137445.0,10800.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2017,5963626.79,5964076,5541400,564076.0,563626.79,2.6.22.2,INSTALACIONES EDUCATIVAS
2131115,2131115,2017,526839.4,557014,238391,0.0,262281.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2018,289751.91,289752,0,-114023.09,151565.0,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131115,2131115,2018,364493.67,375584,113981,0.0,334493.67,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2019,259375.36,259376,0,-11733.64,0.0,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131115,2131115,2019,21098.37,21099,0,21099.0,21098.37,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2021,17778.03,20580,0,13795.39,13795.39,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131115,2131115,2022,123517.92,123519,16725,25356.1,203869.24,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131115,2131115,2023,112554.92,112555,0,0.0,93888.85,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131115,2131115,2024,21727.44,21728,0,21727.44,21727.44,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131115,2131115,2025,4331.96,5419,0,590.0,590.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2131115,2131115,2026,0.0,848119,854035,0.0,0.0,2.6.32.2,PARA INSTALACIONES EDUCATIVAS
2131115,2131115,2026,3741.96,5916,0,4828.91,4828.91,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2165499,2165499,2013,0.0,48017,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2165499,2165499,2013,6000.0,7000,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2165499,2165499,2014,0.0,64900,0,0.0,0.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2165499,2165499,2014,14000.0,21000,0,10500.0,14000.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2048877,2048877,2015,0.0,178000,0,0.0,0.0,2.6.23.6,"PLAZUELAS, PARQUES Y JARDINES"
2048877,2048877,2015,8000.0,12000,0,0.0,8000.0,2.6.81.3,ELABORACION DE EXPEDIENTES TECNICOS
2048877,2048877,2015,0.0,10000,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2617573,2617573,2024,0.0,566319,0,0.0,0.0,2.6.23.99,OTRAS ESTRUCTURAS DIVERSAS
2617573,2617573,2024,0.0,25249,0,0.0,0.0,2.6.81.4,OTROS GASTOS DIVERSOS DE ACTIVOS NO FINANCIEROS
2617573,2617573,2025,1077024.15,1081264,0,1077024.18,1077024.18,2.6.22.2,INSTALACIONES EDUCATIVAS
